HeartRate,SpO2,HealthStatus
74,93,HR: Below Average - SpO2: Decreased
74,94,HR: Below Average - SpO2: Decreased
74,95,HR: Below Average - SpO2: Tolerable
74,96,HR: Below Average - SpO2: Tolerable
74,97,HR: Below Average - SpO2: Tolerable
74,98,HR: Below Average - SpO2: Normal
74,99,HR: Below Average - SpO2: Normal
74,100,HR: Below Average - SpO2: Normal
75,0,HR: Below Average - SpO2: Life-Threatening
75,1,HR: Below Average - SpO2: Life-Threatening
75,2,HR: Below Average - SpO2: Life-Threatening
75,3,HR: Below Average - SpO2: Life-Threatening
75,4,HR: Below Average - SpO2: Life-Threatening
75,5,HR: Below Average - SpO2: Life-Threatening
75,6,HR: Below Average - SpO2: Life-Threatening
75,7,HR: Below Average - SpO2: Life-Threatening
75,8,HR: Below Average - SpO2: Life-Threatening
75,9,HR: Below Average - SpO2: Life-Threatening
75,10,HR: Below Average - SpO2: Life-Threatening
75,11,HR: Below Average - SpO2: Life-Threatening
75,12,HR: Below Average - SpO2: Life-Threatening
75,13,HR: Below Average - SpO2: Life-Threatening
75,14,HR: Below Average - SpO2: Life-Threatening
75,15,HR: Below Average - SpO2: Life-Threatening
75,16,HR: Below Average - SpO2: Life-Threatening
75,17,HR: Below Average - SpO2: Life-Threatening
75,18,HR: Below Average - SpO2: Life-Threatening
75,19,HR: Below Average - SpO2: Life-Threatening
75,20,HR: Below Average - SpO2: Life-Threatening
75,21,HR: Below Average - SpO2: Life-Threatening
75,22,HR: Below Average - SpO2: Life-Threatening
75,23,HR: Below Average - SpO2: Life-Threatening
75,24,HR: Below Average - SpO2: Life-Threatening
75,25,HR: Below Average - SpO2: Life-Threatening
75,26,HR: Below Average - SpO2: Life-Threatening
75,27,HR: Below Average - SpO2: Life-Threatening
75,28,HR: Below Average - SpO2: Life-Threatening
75,29,HR: Below Average - SpO2: Life-Threatening
75,30,HR: Below Average - SpO2: Life-Threatening
75,31,HR: Below Average - SpO2: Life-Threatening
75,32,HR: Below Average - SpO2: Life-Threatening
75,33,HR: Below Average - SpO2: Life-Threatening
75,34,HR: Below Average - SpO2: Life-Threatening
75,35,HR: Below Average - SpO2: Life-Threatening
75,36,HR: Below Average - SpO2: Life-Threatening
75,37,HR: Below Average - SpO2: Life-Threatening
75,38,HR: Below Average - SpO2: Life-Threatening
75,39,HR: Below Average - SpO2: Life-Threatening
75,40,HR: Below Average - SpO2: Life-Threatening
75,41,HR: Below Average - SpO2: Life-Threatening
75,42,HR: Below Average - SpO2: Life-Threatening
75,43,HR: Below Average - SpO2: Life-Threatening
75,44,HR: Below Average - SpO2: Life-Threatening
75,45,HR: Below Average - SpO2: Life-Threatening
75,46,HR: Below Average - SpO2: Life-Threatening
75,47,HR: Below Average - SpO2: Life-Threatening
75,48,HR: Below Average - SpO2: Life-Threatening
75,49,HR: Below Average - SpO2: Life-Threatening
75,50,HR: Below Average - SpO2: Life-Threatening
75,51,HR: Below Average - SpO2: Life-Threatening
75,52,HR: Below Average - SpO2: Life-Threatening
75,53,HR: Below Average - SpO2: Life-Threatening
75,54,HR: Below Average - SpO2: Life-Threatening
75,55,HR: Below Average - SpO2: Life-Threatening
75,56,HR: Below Average - SpO2: Life-Threatening
75,57,HR: Below Average - SpO2: Life-Threatening
75,58,HR: Below Average - SpO2: Life-Threatening
75,59,HR: Below Average - SpO2: Life-Threatening
75,60,HR: Below Average - SpO2: Life-Threatening
75,61,HR: Below Average - SpO2: Life-Threatening
75,62,HR: Below Average - SpO2: Life-Threatening
75,63,HR: Below Average - SpO2: Life-Threatening
75,64,HR: Below Average - SpO2: Life-Threatening
75,65,HR: Below Average - SpO2: Life-Threatening
75,66,HR: Below Average - SpO2: Life-Threatening
75,67,HR: Below Average - SpO2: Life-Threatening
75,68,HR: Below Average - SpO2: Life-Threatening
75,69,HR: Below Average - SpO2: Life-Threatening
75,70,HR: Below Average - SpO2: Critical
75,71,HR: Below Average - SpO2: Critical
75,72,HR: Below Average - SpO2: Critical
75,73,HR: Below Average - SpO2: Critical
75,74,HR: Below Average - SpO2: Critical
75,75,HR: Below Average - SpO2: Critical
75,76,HR: Below Average - SpO2: Critical
75,77,HR: Below Average - SpO2: Critical
75,78,HR: Below Average - SpO2: Critical
75,79,HR: Below Average - SpO2: Critical
75,80,HR: Below Average - SpO2: Critical
75,81,HR: Below Average - SpO2: Critical
75,82,HR: Below Average - SpO2: Critical
75,83,HR: Below Average - SpO2: Critical
75,84,HR: Below Average - SpO2: Critical
75,85,HR: Below Average - SpO2: Critical
75,86,HR: Below Average - SpO2: Critical
75,87,HR: Below Average - SpO2: Critical
75,88,HR: Below Average - SpO2: Critical
75,89,HR: Below Average - SpO2: Critical
75,90,HR: Below Average - SpO2: Decreased
75,91,HR: Below Average - SpO2: Decreased
75,92,HR: Below Average - SpO2: Decreased
75,93,HR: Below Average - SpO2: Decreased
75,94,HR: Below Average - SpO2: Decreased
75,95,HR: Below Average - SpO2: Tolerable
75,96,HR: Below Average - SpO2: Tolerable
75,97,HR: Below Average - SpO2: Tolerable
75,98,HR: Below Average - SpO2: Normal
75,99,HR: Below Average - SpO2: Normal
75,100,HR: Below Average - SpO2: Normal
76,0,HR: Below Average - SpO2: Life-Threatening
76,1,HR: Below Average - SpO2: Life-Threatening
76,2,HR: Below Average - SpO2: Life-Threatening
76,3,HR: Below Average - SpO2: Life-Threatening
76,4,HR: Below Average - SpO2: Life-Threatening
76,5,HR: Below Average - SpO2: Life-Threatening
76,6,HR: Below Average - SpO2: Life-Threatening
76,7,HR: Below Average - SpO2: Life-Threatening
76,8,HR: Below Average - SpO2: Life-Threatening
76,9,HR: Below Average - SpO2: Life-Threatening
76,10,HR: Below Average - SpO2: Life-Threatening
76,11,HR: Below Average - SpO2: Life-Threatening
76,12,HR: Below Average - SpO2: Life-Threatening
76,13,HR: Below Average - SpO2: Life-Threatening
76,14,HR: Below Average - SpO2: Life-Threatening
76,15,HR: Below Average - SpO2: Life-Threatening
76,16,HR: Below Average - SpO2: Life-Threatening
76,17,HR: Below Average - SpO2: Life-Threatening
76,18,HR: Below Average - SpO2: Life-Threatening
76,19,HR: Below Average - SpO2: Life-Threatening
76,20,HR: Below Average - SpO2: Life-Threatening
76,21,HR: Below Average - SpO2: Life-Threatening
76,22,HR: Below Average - SpO2: Life-Threatening
76,23,HR: Below Average - SpO2: Life-Threatening
76,24,HR: Below Average - SpO2: Life-Threatening
76,25,HR: Below Average - SpO2: Life-Threatening
76,26,HR: Below Average - SpO2: Life-Threatening
76,27,HR: Below Average - SpO2: Life-Threatening
76,28,HR: Below Average - SpO2: Life-Threatening
76,29,HR: Below Average - SpO2: Life-Threatening
76,30,HR: Below Average - SpO2: Life-Threatening
76,31,HR: Below Average - SpO2: Life-Threatening
76,32,HR: Below Average - SpO2: Life-Threatening
76,33,HR: Below Average - SpO2: Life-Threatening
76,34,HR: Below Average - SpO2: Life-Threatening
76,35,HR: Below Average - SpO2: Life-Threatening
76,36,HR: Below Average - SpO2: Life-Threatening
76,37,HR: Below Average - SpO2: Life-Threatening
76,38,HR: Below Average - SpO2: Life-Threatening
76,39,HR: Below Average - SpO2: Life-Threatening
76,40,HR: Below Average - SpO2: Life-Threatening
76,41,HR: Below Average - SpO2: Life-Threatening
76,42,HR: Below Average - SpO2: Life-Threatening
76,43,HR: Below Average - SpO2: Life-Threatening
76,44,HR: Below Average - SpO2: Life-Threatening
76,45,HR: Below Average - SpO2: Life-Threatening
76,46,HR: Below Average - SpO2: Life-Threatening
76,47,HR: Below Average - SpO2: Life-Threatening
76,48,HR: Below Average - SpO2: Life-Threatening
76,49,HR: Below Average - SpO2: Life-Threatening
76,50,HR: Below Average - SpO2: Life-Threatening
76,51,HR: Below Average - SpO2: Life-Threatening
76,52,HR: Below Average - SpO2: Life-Threatening
76,53,HR: Below Average - SpO2: Life-Threatening
76,54,HR: Below Average - SpO2: Life-Threatening
76,55,HR: Below Average - SpO2: Life-Threatening
76,56,HR: Below Average - SpO2: Life-Threatening
76,57,HR: Below Average - SpO2: Life-Threatening
76,58,HR: Below Average - SpO2: Life-Threatening
76,59,HR: Below Average - SpO2: Life-Threatening
76,60,HR: Below Average - SpO2: Life-Threatening
76,61,HR: Below Average - SpO2: Life-Threatening
76,62,HR: Below Average - SpO2: Life-Threatening
76,63,HR: Below Average - SpO2: Life-Threatening
76,64,HR: Below Average - SpO2: Life-Threatening
76,65,HR: Below Average - SpO2: Life-Threatening
76,66,HR: Below Average - SpO2: Life-Threatening
76,67,HR: Below Average - SpO2: Life-Threatening
76,68,HR: Below Average - SpO2: Life-Threatening
76,69,HR: Below Average - SpO2: Life-Threatening
76,70,HR: Below Average - SpO2: Critical
76,71,HR: Below Average - SpO2: Critical
76,72,HR: Below Average - SpO2: Critical
76,73,HR: Below Average - SpO2: Critical
76,74,HR: Below Average - SpO2: Critical
76,75,HR: Below Average - SpO2: Critical
76,76,HR: Below Average - SpO2: Critical
76,77,HR: Below Average - SpO2: Critical
76,78,HR: Below Average - SpO2: Critical
76,79,HR: Below Average - SpO2: Critical
76,80,HR: Below Average - SpO2: Critical
76,81,HR: Below Average - SpO2: Critical
76,82,HR: Below Average - SpO2: Critical
76,83,HR: Below Average - SpO2: Critical
76,84,HR: Below Average - SpO2: Critical
76,85,HR: Below Average - SpO2: Critical
76,86,HR: Below Average - SpO2: Critical
76,87,HR: Below Average - SpO2: Critical
76,88,HR: Below Average - SpO2: Critical
76,89,HR: Below Average - SpO2: Critical
76,90,HR: Below Average - SpO2: Decreased
76,91,HR: Below Average - SpO2: Decreased
76,92,HR: Below Average - SpO2: Decreased
76,93,HR: Below Average - SpO2: Decreased
76,94,HR: Below Average - SpO2: Decreased
76,95,HR: Below Average - SpO2: Tolerable
76,96,HR: Below Average - SpO2: Tolerable
76,97,HR: Below Average - SpO2: Tolerable
76,98,HR: Below Average - SpO2: Normal
76,99,HR: Below Average - SpO2: Normal
76,100,HR: Below Average - SpO2: Normal
77,0,HR: Below Average - SpO2: Life-Threatening
77,1,HR: Below Average - SpO2: Life-Threatening
77,2,HR: Below Average - SpO2: Life-Threatening
77,3,HR: Below Average - SpO2: Life-Threatening
77,4,HR: Below Average - SpO2: Life-Threatening
77,5,HR: Below Average - SpO2: Life-Threatening
77,6,HR: Below Average - SpO2: Life-Threatening
77,7,HR: Below Average - SpO2: Life-Threatening
77,8,HR: Below Average - SpO2: Life-Threatening
77,9,HR: Below Average - SpO2: Life-Threatening
77,10,HR: Below Average - SpO2: Life-Threatening
77,11,HR: Below Average - SpO2: Life-Threatening
77,12,HR: Below Average - SpO2: Life-Threatening
77,13,HR: Below Average - SpO2: Life-Threatening
77,14,HR: Below Average - SpO2: Life-Threatening
77,15,HR: Below Average - SpO2: Life-Threatening
77,16,HR: Below Average - SpO2: Life-Threatening
77,17,HR: Below Average - SpO2: Life-Threatening
77,18,HR: Below Average - SpO2: Life-Threatening
77,19,HR: Below Average - SpO2: Life-Threatening
77,20,HR: Below Average - SpO2: Life-Threatening
77,21,HR: Below Average - SpO2: Life-Threatening
77,22,HR: Below Average - SpO2: Life-Threatening
77,23,HR: Below Average - SpO2: Life-Threatening
77,24,HR: Below Average - SpO2: Life-Threatening
77,25,HR: Below Average - SpO2: Life-Threatening
77,26,HR: Below Average - SpO2: Life-Threatening
77,27,HR: Below Average - SpO2: Life-Threatening
77,28,HR: Below Average - SpO2: Life-Threatening
77,29,HR: Below Average - SpO2: Life-Threatening
77,30,HR: Below Average - SpO2: Life-Threatening
77,31,HR: Below Average - SpO2: Life-Threatening
77,32,HR: Below Average - SpO2: Life-Threatening
77,33,HR: Below Average - SpO2: Life-Threatening
77,34,HR: Below Average - SpO2: Life-Threatening
77,35,HR: Below Average - SpO2: Life-Threatening
77,36,HR: Below Average - SpO2: Life-Threatening
77,37,HR: Below Average - SpO2: Life-Threatening
77,38,HR: Below Average - SpO2: Life-Threatening
77,39,HR: Below Average - SpO2: Life-Threatening
77,40,HR: Below Average - SpO2: Life-Threatening
77,41,HR: Below Average - SpO2: Life-Threatening
77,42,HR: Below Average - SpO2: Life-Threatening
77,43,HR: Below Average - SpO2: Life-Threatening
77,44,HR: Below Average - SpO2: Life-Threatening
77,45,HR: Below Average - SpO2: Life-Threatening
77,46,HR: Below Average - SpO2: Life-Threatening
77,47,HR: Below Average - SpO2: Life-Threatening
77,48,HR: Below Average - SpO2: Life-Threatening
77,49,HR: Below Average - SpO2: Life-Threatening
77,50,HR: Below Average - SpO2: Life-Threatening
77,51,HR: Below Average - SpO2: Life-Threatening
77,52,HR: Below Average - SpO2: Life-Threatening
77,53,HR: Below Average - SpO2: Life-Threatening
77,54,HR: Below Average - SpO2: Life-Threatening
77,55,HR: Below Average - SpO2: Life-Threatening
77,56,HR: Below Average - SpO2: Life-Threatening
77,57,HR: Below Average - SpO2: Life-Threatening
77,58,HR: Below Average - SpO2: Life-Threatening
77,59,HR: Below Average - SpO2: Life-Threatening
77,60,HR: Below Average - SpO2: Life-Threatening
77,61,HR: Below Average - SpO2: Life-Threatening
77,62,HR: Below Average - SpO2: Life-Threatening
77,63,HR: Below Average - SpO2: Life-Threatening
77,64,HR: Below Average - SpO2: Life-Threatening
77,65,HR: Below Average - SpO2: Life-Threatening
77,66,HR: Below Average - SpO2: Life-Threatening
77,67,HR: Below Average - SpO2: Life-Threatening
77,68,HR: Below Average - SpO2: Life-Threatening
77,69,HR: Below Average - SpO2: Life-Threatening
77,70,HR: Below Average - SpO2: Critical
77,71,HR: Below Average - SpO2: Critical
77,72,HR: Below Average - SpO2: Critical
77,73,HR: Below Average - SpO2: Critical
77,74,HR: Below Average - SpO2: Critical
77,75,HR: Below Average - SpO2: Critical
77,76,HR: Below Average - SpO2: Critical
77,77,HR: Below Average - SpO2: Critical
77,78,HR: Below Average - SpO2: Critical
77,79,HR: Below Average - SpO2: Critical
77,80,HR: Below Average - SpO2: Critical
77,81,HR: Below Average - SpO2: Critical
77,82,HR: Below Average - SpO2: Critical
77,83,HR: Below Average - SpO2: Critical
77,84,HR: Below Average - SpO2: Critical
77,85,HR: Below Average - SpO2: Critical
77,86,HR: Below Average - SpO2: Critical
77,87,HR: Below Average - SpO2: Critical
77,88,HR: Below Average - SpO2: Critical
77,89,HR: Below Average - SpO2: Critical
77,90,HR: Below Average - SpO2: Decreased
77,91,HR: Below Average - SpO2: Decreased
77,92,HR: Below Average - SpO2: Decreased
77,93,HR: Below Average - SpO2: Decreased
77,94,HR: Below Average - SpO2: Decreased
77,95,HR: Below Average - SpO2: Tolerable
77,96,HR: Below Average - SpO2: Tolerable
77,97,HR: Below Average - SpO2: Tolerable
77,98,HR: Below Average - SpO2: Normal
77,99,HR: Below Average - SpO2: Normal
77,100,HR: Below Average - SpO2: Normal
78,0,HR: Below Average - SpO2: Life-Threatening
78,1,HR: Below Average - SpO2: Life-Threatening
78,2,HR: Below Average - SpO2: Life-Threatening
78,3,HR: Below Average - SpO2: Life-Threatening
78,4,HR: Below Average - SpO2: Life-Threatening
78,5,HR: Below Average - SpO2: Life-Threatening
78,6,HR: Below Average - SpO2: Life-Threatening
78,7,HR: Below Average - SpO2: Life-Threatening
78,8,HR: Below Average - SpO2: Life-Threatening
78,9,HR: Below Average - SpO2: Life-Threatening
78,10,HR: Below Average - SpO2: Life-Threatening
78,11,HR: Below Average - SpO2: Life-Threatening
78,12,HR: Below Average - SpO2: Life-Threatening
78,13,HR: Below Average - SpO2: Life-Threatening
78,14,HR: Below Average - SpO2: Life-Threatening
78,15,HR: Below Average - SpO2: Life-Threatening
78,16,HR: Below Average - SpO2: Life-Threatening
78,17,HR: Below Average - SpO2: Life-Threatening
78,18,HR: Below Average - SpO2: Life-Threatening
78,19,HR: Below Average - SpO2: Life-Threatening
78,20,HR: Below Average - SpO2: Life-Threatening
78,21,HR: Below Average - SpO2: Life-Threatening
78,22,HR: Below Average - SpO2: Life-Threatening
78,23,HR: Below Average - SpO2: Life-Threatening
78,24,HR: Below Average - SpO2: Life-Threatening
78,25,HR: Below Average - SpO2: Life-Threatening
78,26,HR: Below Average - SpO2: Life-Threatening
78,27,HR: Below Average - SpO2: Life-Threatening
78,28,HR: Below Average - SpO2: Life-Threatening
78,29,HR: Below Average - SpO2: Life-Threatening
78,30,HR: Below Average - SpO2: Life-Threatening
78,31,HR: Below Average - SpO2: Life-Threatening
78,32,HR: Below Average - SpO2: Life-Threatening
78,33,HR: Below Average - SpO2: Life-Threatening
78,34,HR: Below Average - SpO2: Life-Threatening
78,35,HR: Below Average - SpO2: Life-Threatening
78,36,HR: Below Average - SpO2: Life-Threatening
78,37,HR: Below Average - SpO2: Life-Threatening
78,38,HR: Below Average - SpO2: Life-Threatening
78,39,HR: Below Average - SpO2: Life-Threatening
78,40,HR: Below Average - SpO2: Life-Threatening
78,41,HR: Below Average - SpO2: Life-Threatening
78,42,HR: Below Average - SpO2: Life-Threatening
78,43,HR: Below Average - SpO2: Life-Threatening
78,44,HR: Below Average - SpO2: Life-Threatening
78,45,HR: Below Average - SpO2: Life-Threatening
78,46,HR: Below Average - SpO2: Life-Threatening
78,47,HR: Below Average - SpO2: Life-Threatening
78,48,HR: Below Average - SpO2: Life-Threatening
78,49,HR: Below Average - SpO2: Life-Threatening
78,50,HR: Below Average - SpO2: Life-Threatening
78,51,HR: Below Average - SpO2: Life-Threatening
78,52,HR: Below Average - SpO2: Life-Threatening
78,53,HR: Below Average - SpO2: Life-Threatening
78,54,HR: Below Average - SpO2: Life-Threatening
78,55,HR: Below Average - SpO2: Life-Threatening
78,56,HR: Below Average - SpO2: Life-Threatening
78,57,HR: Below Average - SpO2: Life-Threatening
78,58,HR: Below Average - SpO2: Life-Threatening
78,59,HR: Below Average - SpO2: Life-Threatening
78,60,HR: Below Average - SpO2: Life-Threatening
78,61,HR: Below Average - SpO2: Life-Threatening
78,62,HR: Below Average - SpO2: Life-Threatening
78,63,HR: Below Average - SpO2: Life-Threatening
78,64,HR: Below Average - SpO2: Life-Threatening
78,65,HR: Below Average - SpO2: Life-Threatening
78,66,HR: Below Average - SpO2: Life-Threatening
78,67,HR: Below Average - SpO2: Life-Threatening
